customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0000193,Male,0,No,Yes,7,Yes,No,No internet,No internet,Yes,Yes,No,No,Month-to-month,Yes,Credit card,74.44,6990.48,1
0000194,Male,0,Yes,No,26,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,28.17,7994.22,1
0000195,Female,0,Yes,Yes,10,Yes,Fiber optic,No internet,No internet,Yes,No internet,No,No internet,Month-to-month,Yes,Electronic check,89.53,10589.18,1
0000196,Female,0,No,No,11,Yes,DSL,No internet,Yes,Yes,No internet,No internet,No,Month-to-month,Yes,Credit card,85.94,116.82,1
0000197,Female,1,No,No,38,Yes,DSL,No,No,No internet,No,No internet,Yes,Two year,Yes,Electronic check,87.56,5768.43,0
0000198,Male,0,No,No,20,Yes,Fiber optic,No internet,No,No,No internet,Yes,No,One year,No,Credit card,107.31,9616.14,1
0000199,Male,1,Yes,Yes,72,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.53,2258.89,0
0000200,Male,0,Yes,Yes,11,Yes,Fiber optic,Yes,Yes,No internet,No internet,No internet,No internet,One year,No,Bank transfer,110.92,10737.64,1
0000201,Female,1,No,No,43,Yes,Fiber optic,Yes,No internet,No internet,No,No internet,No,Two year,No,Bank transfer,56.98,2108.75,1
0000202,Male,1,Yes,No,33,Yes,Fiber optic,No internet,No internet,No internet,Yes,No internet,No,Two year,Yes,Mailed check,75.34,7015.23,0
0000203,Male,0,No,No,55,No,DSL,No,No internet,No,No internet,No internet,No internet,Month-to-month,No,Bank transfer,118.55,840.12,0
0000204,Female,0,Yes,No,72,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,78.19,5720.35,0
0000205,Male,0,No,No,0,Yes,No,No,No internet,No,Yes,No internet,No internet,Two year,Yes,Mailed check,61.08,2770.51,1
0000206,Female,0,No,No,2,Yes,No,No,No internet,No,Yes,Yes,No internet,Month-to-month,No,Electronic check,65.65,3436.25,0
0000207,Female,0,No,No,28,Yes,Fiber optic,No,Yes,No internet,Yes,No,No,Two year,Yes,Credit card,93.35,4083.29,1
0000208,Female,0,Yes,Yes,12,Yes,No,No internet,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,55.25,2583.19,1
0000209,Male,0,No,No,42,Yes,DSL,No,No internet,No,No internet,No internet,No,One year,Yes,Bank transfer,22.91,9538.72,0
0000210,Male,0,Yes,No,0,Yes,Fiber optic,Yes,Yes,Yes,No internet,No,No,Two year,Yes,Mailed check,111.29,1690.42,1
0000211,Male,1,No,No,41,Yes,No,No internet,Yes,No internet,No internet,Yes,No,Month-to-month,No,Mailed check,67.15,4742.54,0
0000212,Male,0,No,Yes,3,Yes,DSL,Yes,Yes,No internet,Yes,Yes,No,Two year,Yes,Bank transfer,70.92,10794.59,1
0000213,Male,0,Yes,No,8,Yes,DSL,No,No,Yes,No,Yes,No internet,One year,Yes,Credit card,54.92,6474.53,1
0000214,Male,0,Yes,No,72,Yes,Fiber optic,No,No,No,No,No internet,Yes,Month-to-month,Yes,Mailed check,111.85,6951.56,0
0000215,Male,1,No,No,1,Yes,DSL,Yes,No internet,Yes,No internet,No,No internet,Two year,No,Credit card,36.83,8026.58,1
0000216,Female,0,Yes,Yes,10,Yes,Fiber optic,Yes,No internet,Yes,Yes,Yes,No,Two year,Yes,Mailed check,57.85,9541.56,1
0000217,Male,0,No,No,2,Yes,Fiber optic,No internet,Yes,No,No internet,No internet,No,One year,No,Mailed check,56.69,9026.93,1
0000218,Female,0,Yes,Yes,48,Yes,No,No,No internet,No internet,Yes,No,No,Month-to-month,Yes,Electronic check,69.29,4017.82,0
0000219,Male,0,Yes,No,30,Yes,Fiber optic,No,No,Yes,No,Yes,No internet,One year,No,Credit card,116.85,9215.92,0
0000220,Male,0,No,No,40,Yes,Fiber optic,No,No internet,No,No,No,No internet,Two year,Yes,Mailed check,38.42,2268.29,1
0000221,Male,1,No,No,18,Yes,No,Yes,No internet,No internet,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,82.77,4463.25,0
0000222,Female,0,Yes,No,11,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,74.9,7355.39,0
0000223,Female,0,No,No,0,Yes,Fiber optic,No internet,No,Yes,Yes,No,No,Two year,Yes,Credit card,44.76,2705.91,0
0000224,Female,1,No,No,8,Yes,DSL,No internet,Yes,No internet,No internet,No,No internet,Month-to-month,Yes,Mailed check,60.16,3914.62,0
0000225,Female,0,No,Yes,18,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet,Month-to-month,Yes,Credit card,61.07,5646.18,0
0000226,Male,0,Yes,No,27,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,41.63,2669.11,1
0000227,Female,1,Yes,No,6,No,Fiber optic,No internet,No internet,No,No,Yes,No,One year,Yes,Electronic check,67.42,8372.82,0
0000228,Male,0,No,Yes,3,Yes,No,Yes,No internet,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,36.95,8018.58,1
0000229,Male,0,No,No,5,Yes,Fiber optic,Yes,No internet,Yes,No,Yes,No,One year,Yes,Bank transfer,39.06,10144.66,1
0000230,Female,0,Yes,Yes,10,Yes,Fiber optic,No,No,No,Yes,Yes,No internet,Two year,No,Mailed check,104.6,740.82,1
0000231,Female,0,No,Yes,4,Yes,Fiber optic,No internet,No internet,No,No,Yes,No,Month-to-month,Yes,Credit card,113.25,9902.2,1
0000232,Female,0,Yes,No,4,Yes,Fiber optic,No,No,No internet,Yes,No internet,Yes,Month-to-month,No,Bank transfer,57.74,193.87,1
0000233,Female,0,Yes,No,1,Yes,DSL,No internet,No internet,No internet,Yes,No internet,No,Two year,No,Electronic check,19.07,9067.23,1
0000234,Female,0,No,No,48,Yes,DSL,No,No internet,No internet,Yes,No,No,Month-to-month,Yes,Bank transfer,108.81,2840.68,1
0000235,Female,1,No,No,6,Yes,No,No internet,No,No,Yes,No,No,Month-to-month,No,Mailed check,98.71,7186.91,1
0000236,Female,0,Yes,No,43,Yes,Fiber optic,No internet,No,Yes,No internet,No internet,Yes,One year,Yes,Mailed check,60.43,7368.43,1
0000237,Female,1,No,Yes,14,Yes,Fiber optic,No internet,No,Yes,No internet,No internet,No internet,One year,No,Bank transfer,81.18,4258.06,1
0000238,Male,0,No,Yes,25,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,111.24,2290.81,1
0000239,Female,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,No internet,No internet,Yes,One year,Yes,Bank transfer,118.73,419.95,0
0000240,Female,0,No,No,21,Yes,Fiber optic,Yes,No internet,No,No internet,No internet,No internet,Month-to-month,Yes,Mailed check,65.53,6381.9,0
0000241,Male,0,Yes,No,8,Yes,Fiber optic,Yes,No internet,No internet,No,No internet,Yes,Two year,Yes,Credit card,65.85,7746.78,1
0000242,Female,0,Yes,No,2,Yes,Fiber optic,No internet,No internet,No internet,No internet,No,No internet,Two year,Yes,Bank transfer,106.86,4133.83,0
0000243,Male,1,Yes,Yes,59,No,No,No internet,Yes,No internet,No,No,No,Month-to-month,Yes,Credit card,94.07,2113.53,0
0000244,Male,0,No,No,23,No,DSL,Yes,No internet,No,No internet,Yes,No internet,Two year,Yes,Credit card,99.2,1801.26,1
0000245,Female,0,No,No,6,No,Fiber optic,Yes,No,No internet,No,No,Yes,Two year,No,Electronic check,81.14,2936.03,1
0000246,Male,0,Yes,No,13,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.22,8803.22,1
0000247,Male,0,Yes,Yes,11,Yes,DSL,No internet,Yes,Yes,No internet,No internet,Yes,Month-to-month,Yes,Bank transfer,37.46,1681.28,1
0000248,Male,0,Yes,No,30,Yes,No,No internet,No,No,No,Yes,No,One year,Yes,Credit card,115.19,4790.9,0
0000249,Male,0,Yes,Yes,23,Yes,Fiber optic,No internet,No,No,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,33.51,7175.77,1
0000250,Female,0,No,No,0,Yes,No,No,No internet,No internet,No internet,Yes,No,Month-to-month,No,Electronic check,63.66,9323.48,1
0000251,Male,0,No,Yes,5,Yes,DSL,Yes,No,Yes,Yes,No internet,No,Month-to-month,Yes,Credit card,66.73,5641.66,1
0000252,Female,0,Yes,No,16,Yes,DSL,Yes,No,No,No internet,No,Yes,Month-to-month,Yes,Credit card,108.84,7489.32,0
0000253,Male,0,No,No,14,Yes,No,No,Yes,No,No internet,Yes,Yes,Month-to-month,No,Bank transfer,90.43,5626.05,1
0000254,Male,0,No,No,18,Yes,No,Yes,No,No,No,Yes,No,Two year,No,Mailed check,42.53,8336.31,1
0000255,Male,1,No,No,31,Yes,Fiber optic,Yes,No,No,No,No internet,Yes,Two year,Yes,Mailed check,38.44,8645.25,1
0000256,Male,0,Yes,Yes,28,Yes,No,Yes,No internet,No internet,No,No internet,Yes,Month-to-month,Yes,Credit card,114.61,8600.02,1
0000257,Female,0,Yes,No,11,Yes,DSL,No,No internet,No internet,No internet,No,No,One year,Yes,Credit card,22.45,8099.65,0
0000258,Female,0,Yes,No,52,Yes,DSL,No,No internet,No internet,No,Yes,No internet,Two year,No,Bank transfer,109.28,8902.09,0
0000259,Male,0,No,No,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,40.24,8812.66,1
0000260,Male,1,No,No,21,Yes,No,No internet,No internet,No internet,Yes,No,No internet,Two year,Yes,Credit card,27.18,9502.9,0
0000261,Female,0,No,No,72,No,DSL,Yes,No,No,No internet,No,Yes,Month-to-month,Yes,Credit card,46.96,5148.24,0
0000262,Male,0,Yes,No,19,Yes,No,Yes,Yes,No,No internet,No internet,No internet,Month-to-month,No,Credit card,74.33,9768.04,1
0000263,Male,0,Yes,No,15,Yes,DSL,No internet,No,Yes,No,No,Yes,Two year,Yes,Mailed check,105.79,839.99,1
0000264,Male,0,Yes,No,3,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,87.01,3942.88,1
0000265,Female,0,No,Yes,41,Yes,DSL,Yes,No internet,No,No,No internet,No,Two year,No,Mailed check,96.86,10164.19,1
0000266,Female,0,Yes,Yes,11,Yes,DSL,No,Yes,No internet,No,No internet,No,One year,No,Bank transfer,111.21,4570.69,1
0000267,Female,0,Yes,Yes,30,Yes,DSL,Yes,Yes,No internet,No,No,Yes,One year,Yes,Mailed check,18.56,9505.94,0
0000268,Male,0,No,Yes,5,Yes,DSL,No internet,No internet,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.41,6100.1,1
0000269,Male,0,No,No,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.32,2849.57,1
0000270,Female,1,No,Yes,9,Yes,No,No,No,No,No,No internet,No,Month-to-month,No,Credit card,80.52,1092.59,1
0000271,Female,0,Yes,Yes,8,Yes,Fiber optic,No internet,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,23.39,7673.79,0
0000272,Female,0,No,No,51,No,Fiber optic,No internet,No,No internet,Yes,Yes,No internet,Two year,No,Mailed check,33.34,2478.17,0
0000273,Female,0,Yes,No,50,Yes,DSL,No,Yes,No internet,No internet,Yes,No,Month-to-month,Yes,Bank transfer,91.23,6353.15,1
0000274,Male,1,No,No,19,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,107.91,4332.7,1
0000275,Female,0,Yes,No,0,Yes,Fiber optic,Yes,No internet,No internet,No internet,Yes,Yes,Two year,No,Bank transfer,68.76,7377.96,0
0000276,Male,1,Yes,Yes,6,Yes,DSL,No,No internet,No,No internet,Yes,No internet,Month-to-month,No,Electronic check,37.77,6848.32,0
0000277,Female,0,No,Yes,25,No,No,Yes,Yes,No,No internet,No internet,No,Two year,No,Mailed check,93.15,6694.94,0
0000278,Male,0,No,No,2,Yes,DSL,No,No,Yes,Yes,Yes,No internet,One year,Yes,Electronic check,23.25,5682.65,1
0000279,Female,0,No,No,30,Yes,No,No internet,No internet,No,No,Yes,Yes,Month-to-month,Yes,Credit card,92.35,7584.56,0
0000280,Female,0,Yes,No,0,No,No,Yes,No internet,No,No internet,No internet,Yes,Month-to-month,No,Electronic check,100.49,7858.86,1
0000281,Female,0,Yes,No,28,Yes,Fiber optic,Yes,No internet,No internet,Yes,Yes,No internet,One year,No,Mailed check,24.22,2332.91,0
0000282,Female,0,No,Yes,46,Yes,No,No,Yes,Yes,No internet,No internet,No,One year,Yes,Electronic check,59.15,6564.71,1
0000283,Male,0,No,No,15,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.49,164.99,0
0000284,Female,0,No,Yes,44,Yes,No,Yes,No,Yes,Yes,Yes,No internet,Month-to-month,No,Electronic check,101.69,5691.88,0
0000285,Male,0,No,No,38,No,Fiber optic,Yes,Yes,No internet,Yes,Yes,No,Month-to-month,Yes,Bank transfer,101.69,8738.8,1
0000286,Male,0,No,No,27,Yes,Fiber optic,Yes,No,Yes,Yes,No internet,Yes,Two year,Yes,Credit card,112.08,683.33,0
0000287,Male,0,No,No,14,Yes,Fiber optic,No internet,No internet,No internet,No,Yes,No internet,Month-to-month,Yes,Bank transfer,31.49,3563.76,1
0000288,Male,0,Yes,No,7,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet,One year,No,Bank transfer,91.43,419.35,0
0000289,Female,0,Yes,No,49,Yes,Fiber optic,Yes,No internet,No,No internet,No internet,No,Two year,No,Credit card,108.69,6230.65,1
0000290,Male,0,Yes,No,26,Yes,Fiber optic,No,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,62.92,10189.51,1
0000291,Male,1,Yes,No,39,Yes,DSL,No internet,Yes,No internet,No internet,No internet,No,Month-to-month,No,Electronic check,51.48,3579.92,1
0000292,Male,0,No,No,20,Yes,DSL,No,No internet,No internet,No,Yes,No,Month-to-month,Yes,Electronic check,90.88,4032.95,1
0000293,Female,0,No,No,4,Yes,Fiber optic,Yes,No,No,No internet,No,Yes,Month-to-month,No,Electronic check,59.46,2360.47,1
0000294,Female,0,No,No,72,Yes,DSL,No internet,No,No,No internet,No internet,Yes,Month-to-month,Yes,Electronic check,63.43,8105.79,0
0000295,Female,1,Yes,No,5,Yes,Fiber optic,Yes,No,No internet,Yes,No,No,Month-to-month,Yes,Electronic check,91.65,5577.36,1
0000296,Female,0,Yes,Yes,60,Yes,Fiber optic,No internet,No,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,64.16,3055.73,1
0000297,Male,0,Yes,No,5,Yes,DSL,No internet,No,No,No,No internet,Yes,Month-to-month,Yes,Bank transfer,102.07,488.71,1
0000298,Male,1,No,No,11,Yes,Fiber optic,No internet,No internet,No,No internet,No,No internet,Month-to-month,No,Bank transfer,89.92,9382.25,1
0000299,Female,0,Yes,No,14,Yes,Fiber optic,No internet,Yes,Yes,Yes,Yes,No internet,Two year,No,Mailed check,114.58,7613.52,1
0000300,Male,0,No,No,63,No,Fiber optic,No internet,Yes,No internet,Yes,No internet,Yes,Month-to-month,No,Bank transfer,72.98,10746.07,1
0000301,Male,0,Yes,Yes,54,Yes,No,No internet,No,No,No,Yes,No internet,Two year,Yes,Credit card,85.16,6186.48,0
0000302,Male,0,Yes,Yes,43,Yes,No,No,No internet,No,No internet,No,No internet,Month-to-month,Yes,Bank transfer,24.04,10549.43,0
0000303,Female,0,No,No,11,Yes,Fiber optic,No,Yes,No internet,Yes,No internet,No,Month-to-month,Yes,Bank transfer,96.83,7666.72,1
0000304,Female,0,No,Yes,0,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,81.46,4747.21,1
0000305,Male,0,Yes,Yes,28,Yes,Fiber optic,No internet,No internet,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.05,2587.87,1
0000306,Female,1,No,Yes,13,Yes,Fiber optic,No internet,Yes,No,Yes,No internet,No internet,Two year,No,Electronic check,117.14,673.81,1
0000307,Female,0,No,Yes,35,Yes,Fiber optic,No,No internet,No internet,No,No,No,Two year,Yes,Electronic check,58.34,76.52,0
0000308,Female,0,No,No,39,Yes,No,Yes,No,Yes,No internet,No internet,No internet,Month-to-month,Yes,Credit card,31.81,9143.92,0
0000309,Female,0,No,No,14,Yes,Fiber optic,Yes,No internet,No internet,No internet,No,No internet,Month-to-month,No,Electronic check,46.48,6863.65,1
0000310,Female,0,No,No,34,Yes,DSL,No,Yes,No,No internet,Yes,No,Two year,No,Bank transfer,110.89,2070.67,0
0000311,Male,0,Yes,No,45,Yes,No,No,Yes,Yes,No,No internet,Yes,Two year,Yes,Mailed check,39.38,7550.42,0
0000312,Female,0,No,Yes,65,No,DSL,No internet,No internet,No internet,No,No,No internet,Month-to-month,No,Credit card,116.51,10089.82,1
0000313,Male,0,Yes,Yes,21,Yes,No,No,Yes,No internet,No internet,No,No internet,One year,No,Electronic check,87.31,640.01,1
0000314,Male,0,No,No,37,Yes,No,No internet,No internet,No,No internet,Yes,Yes,One year,No,Mailed check,38.59,8849.99,0
0000315,Female,0,Yes,No,17,Yes,DSL,Yes,No internet,Yes,Yes,No internet,No,Two year,No,Credit card,24.77,9193.1,0
0000316,Male,0,Yes,Yes,1,Yes,DSL,No internet,No,No,No internet,No,No internet,Two year,Yes,Bank transfer,66.22,7178.47,0
0000317,Male,0,No,No,4,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.27,10300.13,1
0000318,Male,0,Yes,No,3,Yes,No,No internet,No internet,Yes,Yes,No internet,Yes,Two year,No,Bank transfer,53.58,10630.5,1
0000319,Female,0,Yes,No,4,Yes,DSL,No internet,Yes,No internet,No,No,Yes,Two year,Yes,Credit card,22.62,8506.59,0
0000320,Female,1,No,Yes,0,No,Fiber optic,No,No,No internet,No,No,No,Month-to-month,No,Bank transfer,112.32,1867.37,1
0000321,Male,0,No,No,48,Yes,No,No internet,Yes,No internet,No internet,No internet,Yes,One year,No,Credit card,79.06,930.81,0
0000322,Female,0,No,Yes,20,Yes,No,Yes,No internet,Yes,Yes,No internet,No,Month-to-month,Yes,Electronic check,67.41,4666.72,1
0000323,Female,0,Yes,No,12,Yes,DSL,No internet,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.38,4426.4,0
0000324,Female,0,No,No,13,Yes,DSL,No,Yes,No internet,No,Yes,No internet,One year,Yes,Credit card,87.04,1593.27,0
0000325,Female,0,Yes,No,15,Yes,DSL,No,No internet,No internet,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,71.87,459.29,1
0000326,Male,1,Yes,Yes,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,104.48,2749.65,1
0000327,Male,1,No,Yes,8,No,Fiber optic,No internet,No,Yes,No,No internet,No internet,Month-to-month,No,Mailed check,74.78,3190.25,1
0000328,Female,0,No,No,47,Yes,Fiber optic,Yes,Yes,No,No internet,No,No,One year,No,Mailed check,71.23,10159.55,1
0000329,Female,0,No,No,34,Yes,DSL,No,No internet,No,No internet,Yes,Yes,Month-to-month,No,Credit card,38.24,10780.19,0
0000330,Male,0,No,No,20,Yes,DSL,No,No internet,No internet,No internet,No internet,No internet,One year,Yes,Electronic check,25.52,10838.0,1
0000331,Male,0,Yes,No,16,Yes,Fiber optic,Yes,No,No internet,No,No,Yes,Month-to-month,No,Credit card,39.53,8937.66,1
0000332,Female,0,No,Yes,7,Yes,Fiber optic,No,No internet,Yes,Yes,No,No internet,Two year,No,Credit card,34.46,8488.26,1
0000333,Male,0,Yes,No,15,Yes,Fiber optic,No internet,No internet,No,No,No internet,No,Two year,Yes,Credit card,91.83,10321.35,1
0000334,Female,0,No,Yes,22,Yes,DSL,No,Yes,No internet,Yes,No internet,Yes,Month-to-month,No,Electronic check,44.08,3756.66,1
0000335,Female,0,No,Yes,31,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet,Month-to-month,Yes,Credit card,86.93,5930.57,1
0000336,Male,0,No,No,4,Yes,Fiber optic,No internet,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.31,6471.03,1
0000337,Male,1,No,No,41,No,No,Yes,No,No,Yes,No,No internet,One year,Yes,Mailed check,43.58,6333.15,0
0000338,Female,0,No,No,10,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,80.44,4761.82,1
0000339,Female,0,No,No,17,Yes,DSL,No,No internet,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.96,10731.84,1
0000340,Male,0,Yes,No,23,Yes,DSL,No internet,No internet,No,No,Yes,No,One year,Yes,Bank transfer,19.87,3527.85,0
0000341,Female,1,Yes,Yes,16,Yes,Fiber optic,No internet,Yes,Yes,No,No,No internet,Month-to-month,Yes,Credit card,74.96,2451.82,0
0000342,Male,1,No,No,21,No,Fiber optic,Yes,Yes,Yes,No,No internet,No,Month-to-month,No,Mailed check,96.76,8125.8,0
0000343,Female,0,No,No,2,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,29.62,10102.78,0
0000344,Male,0,Yes,No,14,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,57.98,10651.09,1
0000345,Male,0,Yes,No,8,Yes,DSL,No internet,No internet,No internet,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,48.16,8843.49,1
0000346,Male,0,Yes,No,2,Yes,DSL,No internet,No internet,No internet,No,Yes,Yes,Two year,Yes,Electronic check,83.08,4227.36,1
0000347,Female,0,No,No,5,Yes,DSL,No internet,No,Yes,No internet,Yes,No internet,Two year,No,Electronic check,95.69,8962.11,1
0000348,Female,0,Yes,No,23,Yes,Fiber optic,No,Yes,Yes,No,No internet,No,One year,No,Credit card,116.38,8394.46,0
0000349,Male,0,Yes,No,5,Yes,No,No,No,No internet,No internet,Yes,No,Month-to-month,Yes,Bank transfer,68.76,4441.19,1
0000350,Female,0,No,Yes,4,Yes,Fiber optic,Yes,No internet,No,Yes,No,No internet,Two year,Yes,Credit card,91.28,1168.53,1
0000351,Male,0,No,No,20,No,No,Yes,No,No internet,No,No,No internet,One year,Yes,Electronic check,71.43,9398.72,0
0000352,Male,1,Yes,Yes,58,Yes,No,No,No internet,No internet,No internet,No,Yes,Month-to-month,Yes,Bank transfer,54.57,3374.4,1
0000353,Female,0,Yes,Yes,38,Yes,Fiber optic,No,No internet,No,No internet,Yes,No,Month-to-month,No,Bank transfer,38.86,1261.65,1
0000354,Female,0,No,Yes,58,Yes,No,No,No,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,108.57,10854.57,1
0000355,Male,0,Yes,Yes,21,Yes,No,No,No,No internet,No,Yes,No,Month-to-month,Yes,Bank transfer,77.6,10187.38,1
0000356,Female,0,No,No,13,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,83.34,8329.36,1
0000357,Female,0,No,No,32,Yes,DSL,No,No internet,No,No internet,Yes,Yes,Month-to-month,No,Electronic check,80.93,761.14,1
0000358,Male,0,Yes,Yes,7,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,42.2,7957.95,0
0000359,Male,1,No,Yes,2,Yes,DSL,No internet,Yes,No,No internet,Yes,No,Month-to-month,Yes,Electronic check,50.94,7274.43,1
0000360,Female,0,Yes,No,10,Yes,No,Yes,No internet,No,Yes,No internet,No internet,Month-to-month,Yes,Electronic check,104.17,2725.87,1
0000361,Male,0,Yes,Yes,8,Yes,DSL,Yes,No,No,No,No internet,Yes,Month-to-month,No,Electronic check,63.81,5057.38,1
0000362,Male,0,No,No,28,Yes,No,No internet,Yes,Yes,No,Yes,No,Two year,No,Credit card,19.49,10610.25,0
0000363,Female,0,No,Yes,20,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,62.53,213.49,1
0000364,Male,0,Yes,Yes,3,Yes,DSL,Yes,No internet,Yes,Yes,Yes,No internet,Two year,Yes,Mailed check,41.74,5174.12,1
0000365,Male,0,Yes,No,59,Yes,No,No,No,No,No,Yes,No,Two year,No,Mailed check,105.93,6430.92,0
0000366,Female,0,Yes,No,22,No,DSL,No,No,Yes,No internet,No internet,Yes,One year,Yes,Bank transfer,70.24,9553.12,0
0000367,Female,0,Yes,No,15,Yes,Fiber optic,Yes,Yes,No,No internet,No,No,Month-to-month,Yes,Mailed check,119.4,7763.24,0
0000368,Male,0,No,Yes,69,Yes,Fiber optic,No internet,No internet,No,No internet,No,No internet,Month-to-month,Yes,Bank transfer,21.32,1119.66,1
0000369,Male,0,Yes,No,2,Yes,No,No internet,Yes,Yes,No,Yes,No internet,Month-to-month,No,Bank transfer,74.3,4164.15,0
0000370,Female,0,No,No,38,Yes,No,Yes,No,No internet,No internet,No,No internet,Month-to-month,Yes,Mailed check,23.36,1388.42,0
0000371,Female,0,Yes,Yes,11,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet,Month-to-month,No,Electronic check,46.98,10241.49,1
