SeniorCitizen,tenure,MonthlyCharges,TotalCharges,cluster
0,72,25.81,8654.77,1
0,72,94.54,9065.21,1
0,39,92.73,5263.78,2
0,11,29.1,2937.95,2
1,1,116.53,712.51,0
0,2,104.21,3077.87,2
0,0,70.19,234.34,2
0,0,40.49,3604.81,2
0,68,37.02,10478.5,1
0,65,31.02,2958.09,2
0,27,37.74,10234.95,1
0,32,112.32,10701.31,1
0,17,82.76,1149.24,2
1,6,30.72,8932.66,0
0,61,112.01,10438.08,1
0,8,23.49,2328.96,2
0,33,59.73,4247.89,2
1,7,93.75,9221.02,0
0,51,101.84,1564.2,2
0,26,104.0,6169.08,1
1,25,114.41,2670.71,0
1,2,45.32,8420.58,0
1,13,57.01,6813.71,0
0,18,82.66,6802.05,1
0,8,107.42,10080.07,1
1,53,79.3,7403.16,0
0,45,45.75,1637.78,2
0,17,99.81,1930.05,2
0,10,110.0,3035.33,2
0,40,18.85,436.61,2
1,5,18.52,4028.07,0
0,1,115.31,4224.29,2
0,1,74.76,7809.98,1
1,0,27.0,3623.54,0
0,16,54.36,9424.72,1
0,7,75.86,4238.49,2
0,29,81.77,10993.16,1
0,26,34.64,5236.34,2
0,19,103.69,9763.72,1
0,10,73.58,2445.04,2
0,47,71.57,58.34,2
0,30,73.17,5653.83,1
0,7,24.35,5673.71,1
0,17,94.72,10505.76,1
0,4,26.22,2164.28,2
0,9,65.25,2184.68,2
0,72,78.08,4625.56,2
0,6,39.57,5703.52,1
0,29,67.18,7067.03,1
0,6,47.22,3256.59,2
1,69,90.38,2929.02,0
0,9,72.43,9248.56,1
0,10,27.45,5456.82,2
0,22,79.19,10248.29,1
1,22,31.9,7523.86,0
0,21,18.28,705.67,2
0,21,32.92,1197.54,2
0,9,18.44,9567.91,1
0,14,118.77,2332.94,2
0,22,82.65,1864.44,2
0,27,81.8,9766.28,1
0,7,113.19,10500.15,1
0,30,31.01,7182.68,1
0,64,20.82,1135.32,2
0,35,87.62,262.47,2
0,2,81.02,6595.14,1
0,15,110.28,667.27,2
0,14,50.97,6039.81,1
0,10,74.36,4432.08,2
1,16,75.59,378.61,0
0,14,44.17,10495.19,1
1,0,54.72,118.14,0
0,6,53.54,3908.78,2
1,6,104.13,8865.89,0
0,10,56.3,10719.8,1
0,4,81.56,515.91,2
0,1,56.14,10459.54,1
0,5,26.66,3714.39,2
0,48,112.43,1760.04,2
0,39,26.03,9063.54,1
0,14,19.03,7075.81,1
0,52,45.65,1109.82,2
0,6,46.32,6809.4,1
0,21,47.61,8986.26,1
0,3,99.76,6047.81,1
0,44,47.26,3782.18,2
0,3,82.37,2367.69,2
0,0,18.76,8260.63,1
1,7,109.03,4402.97,0
0,57,44.52,9154.64,1
0,3,72.83,8410.75,1
0,10,75.97,8281.46,1
0,9,42.47,8737.46,1
0,40,78.28,6120.73,1
0,13,106.42,8580.02,1
0,23,51.78,9669.11,1
0,12,113.24,3324.58,2
0,20,41.93,2784.63,2
0,1,30.03,5057.31,2
0,11,53.67,6089.68,1
0,48,109.04,328.97,2
1,29,34.46,2015.94,0
0,72,60.42,264.14,2
0,38,81.68,6187.52,1
0,15,101.2,8486.87,1
0,28,110.32,9094.67,1
0,37,119.17,6151.73,1
0,7,104.22,471.8,2
0,1,18.97,6506.15,1
0,13,58.08,4404.99,2
0,3,105.13,9340.1,1
0,8,117.56,4484.02,2
0,72,24.07,7905.91,1
0,46,52.67,2158.26,2
0,22,84.39,10158.42,1
0,12,59.69,3262.08,2
0,7,33.99,83.68,2
1,21,109.75,915.62,0
0,19,49.03,2538.42,2
0,37,44.09,1837.03,2
0,65,76.31,2111.21,2
1,9,104.16,6380.08,0
0,5,66.62,5217.5,2
0,12,29.44,7838.42,1
0,14,63.69,8697.86,1
0,1,28.1,5693.21,1
0,49,35.73,6529.88,1
0,72,62.51,8537.41,1
0,64,29.67,1007.02,2
0,49,86.35,4785.05,2
0,72,73.47,5822.0,1
0,59,53.01,6584.8,1
0,29,34.22,5976.57,1
0,4,70.33,3871.61,2
0,4,99.43,3176.78,2
0,1,94.43,4859.76,2
0,13,117.19,751.13,2
0,41,69.04,5193.4,2
0,16,82.41,10623.53,1
0,11,42.84,611.78,2
0,2,96.73,1699.32,2
0,1,69.01,6941.24,1
0,12,66.21,7787.11,1
0,2,48.48,5238.49,2
0,2,50.46,10086.67,1
0,12,39.17,5309.16,2
0,17,114.44,1220.72,2
0,5,42.27,5279.27,2
0,28,21.94,5671.63,1
0,13,61.1,4727.73,2
1,2,116.79,10062.08,0
0,25,21.1,5281.95,2
0,11,44.34,7623.0,1
0,1,43.56,5604.92,1
0,72,72.32,7997.2,1
0,21,95.16,1215.9,2
0,16,60.24,10395.13,1
0,48,51.54,6737.05,1
0,69,47.06,3399.12,2
0,6,111.59,2581.77,2
0,41,113.94,8120.16,1
0,44,77.13,2955.08,2
0,1,107.84,4948.65,2
1,31,118.75,6791.44,0
0,1,75.71,9438.16,1
0,22,48.37,9125.18,1
0,27,52.28,7344.69,1
0,11,80.46,2929.54,2
0,53,56.87,1797.89,2
1,40,70.01,6008.94,0
0,65,41.43,9699.07,1
1,9,119.35,4503.42,0
0,0,37.58,8112.25,1
0,41,111.23,9155.77,1
1,6,106.63,2902.66,0
0,15,100.66,10608.51,1
0,42,113.58,2820.15,2
0,6,100.18,6491.36,1
1,9,53.96,7354.66,0
0,14,35.3,6092.01,1
1,7,69.39,6844.68,0
0,15,18.56,2338.56,2
0,0,114.79,1604.78,2
0,5,105.33,189.5,2
0,44,101.75,6704.58,1
1,13,54.45,10165.1,0
0,25,29.71,7493.43,1
0,6,90.53,7168.16,1
0,26,84.11,5867.67,1
0,72,101.97,6807.21,1
0,22,69.96,7960.46,1
1,24,33.44,1679.94,0
1,2,101.41,8039.35,0
0,12,89.63,1724.52,2
1,49,115.71,3252.22,0
1,44,27.16,3745.74,0
0,18,77.85,3156.06,2
0,58,82.92,5780.02,1
1,3,119.99,6115.48,0
0,26,102.91,9018.92,1
1,7,49.88,6357.24,0
0,25,66.22,10961.06,1
0,2,54.47,7649.17,1
0,71,111.62,8030.89,1
0,38,71.46,10975.96,1
0,5,109.98,2591.04,2
0,25,54.92,7120.73,1
0,35,36.34,9769.87,1
0,5,73.23,10647.99,1
0,2,118.69,4922.64,2
1,10,82.1,4751.11,0
0,3,23.61,1060.23,2
0,20,21.44,9948.66,1
0,13,61.82,10305.64,1
0,15,21.81,9731.96,1
0,19,28.67,2494.56,2
0,72,94.85,3332.74,2
0,39,95.34,10433.6,1
0,24,36.84,6764.07,1
0,11,104.81,6963.2,1
1,0,35.91,4598.72,0
0,3,95.95,6775.02,1
1,32,79.45,1782.54,0
1,11,105.36,10444.02,0
1,10,94.85,10401.96,0
1,54,18.03,9431.17,0
0,16,24.2,2830.78,2
0,57,21.28,9638.58,1
0,54,103.02,7707.26,1
0,2,78.79,2723.49,2
0,72,116.74,9191.94,1
0,2,57.63,1018.59,2
1,72,36.24,7893.7,0
1,15,52.68,10971.66,0
0,35,45.61,4753.63,2
0,30,104.55,6845.51,1
1,18,45.13,2396.7,0
0,24,31.61,5142.32,2
0,72,51.97,1208.44,2
0,65,99.37,7655.26,1
0,26,58.87,8504.93,1
0,26,80.75,6480.1,1
1,7,38.96,8157.25,0
0,44,25.69,7594.3,1
0,25,41.87,10153.87,1
0,43,101.62,5274.51,2
0,26,88.18,5931.94,1
1,8,26.38,4106.3,0
0,5,39.9,3894.17,2
0,2,41.62,8998.85,1
0,22,46.75,10218.99,1
0,8,85.31,3421.14,2
0,24,34.84,4624.56,2
0,1,30.05,3888.43,2
0,11,70.26,9404.06,1
0,7,51.35,10426.89,1
0,11,40.64,9923.89,1
1,1,35.76,165.19,0
1,32,44.64,1916.66,0
0,3,21.92,9848.92,1
0,0,49.83,5787.01,1
0,72,57.09,4164.76,2
1,5,41.02,4488.03,0
0,44,83.82,9068.71,1
0,72,105.6,8938.24,1
0,19,93.36,9113.23,1
0,18,38.25,9329.4,1
0,11,31.33,782.56,2
0,13,112.29,8325.36,1
0,16,64.35,6727.56,1
0,4,106.14,2805.96,2
0,11,84.47,6526.18,1
0,42,92.48,7528.76,1
0,5,37.88,6290.89,1
0,32,98.89,3891.35,2
1,26,59.14,2704.73,0
0,1,55.71,967.65,2
0,0,80.83,644.65,2
0,10,46.25,3889.76,2
1,29,45.51,2617.14,0
0,10,26.0,5451.75,2
0,27,58.42,6208.83,1
1,27,80.23,4188.33,0
0,41,44.93,4194.12,2
0,2,109.28,8237.41,1
0,21,117.48,85.07,2
0,1,32.84,10975.96,1
1,4,71.57,4861.5,0
0,9,48.78,6467.9,1
0,30,58.14,2696.02,2
0,72,63.23,2322.59,2
0,10,63.98,7407.32,1
0,18,56.5,10700.34,1
0,7,54.42,9994.0,1
0,28,25.86,10251.36,1
0,11,57.62,5599.17,1
0,16,118.83,3961.18,2
0,20,64.76,8429.6,1
0,28,55.76,5973.31,1
0,1,95.64,8948.01,1
0,20,108.8,7694.58,1
0,14,85.57,4013.98,2
0,3,54.74,770.69,2
0,5,59.21,3257.02,2
0,53,60.69,9140.57,1
1,51,28.54,5086.29,0
0,0,72.8,9039.72,1
0,29,36.91,7681.52,1
0,20,86.14,3412.06,2
0,70,95.34,4864.16,2
0,59,77.96,7231.39,1
1,21,46.41,9651.04,0
0,3,101.68,453.03,2
0,15,38.59,10913.31,1
0,32,40.3,4494.26,2
0,72,31.96,1447.37,2
0,11,95.48,3657.11,2
0,38,73.55,8757.36,1
0,28,29.19,6325.63,1
0,2,78.27,1237.01,2
0,20,105.55,4283.34,2
0,5,64.09,628.98,2
0,28,102.71,752.43,2
0,23,113.47,2444.77,2
0,72,45.19,3876.55,2
1,68,75.56,7631.44,0
0,0,108.91,207.35,2
1,2,80.19,3481.69,0
1,36,62.44,3945.46,0
1,28,78.82,3419.45,0
0,40,94.18,1582.4,2
0,7,46.01,9472.17,1
0,47,32.58,3546.75,2
0,14,37.34,9292.29,1
0,7,92.18,2105.97,2
0,0,29.34,7955.44,1
0,51,50.99,2222.05,2
0,19,103.04,3778.24,2
1,72,108.29,7458.29,0
1,31,116.73,6037.06,0
1,2,80.05,2948.66,0
0,22,42.37,9696.51,1
1,0,85.85,5207.94,0
0,20,37.29,8677.05,1
0,10,42.54,9486.16,1
0,25,112.73,4960.39,2
1,19,18.99,3677.06,0
1,7,74.04,6096.94,0
0,4,23.95,925.32,2
0,12,40.72,7528.0,1
0,72,54.1,8302.56,1
0,14,29.07,1185.68,2
1,34,21.53,3272.96,0
1,1,54.26,8442.07,0
0,11,70.21,3494.65,2
0,21,100.29,6763.27,1
0,34,52.47,6620.01,1
0,18,49.72,2867.29,2
0,18,19.16,8427.78,1
0,36,80.93,5444.41,2
0,9,96.09,1339.42,2
0,2,18.37,1137.15,2
0,10,18.58,10092.61,1
0,4,106.34,4215.87,2
0,72,46.31,6102.79,1
0,21,71.65,7056.68,1
0,14,85.21,7969.97,1
1,60,83.76,4557.37,0
0,57,75.05,5379.62,2
1,13,38.46,8042.72,0
1,51,95.26,7244.42,0
0,1,76.02,6801.43,1
0,54,50.85,4279.2,2
0,9,88.62,10623.49,1
1,20,33.41,2046.18,0
1,7,55.41,1300.43,0
0,72,38.21,3159.33,2
0,1,54.78,2782.55,2
0,14,74.51,10570.15,1
0,24,64.79,111.91,2
0,23,76.24,9683.42,1
0,33,48.9,4481.93,2
0,32,27.18,6250.67,1
0,39,29.68,7635.14,1
0,6,55.04,513.4,2
0,11,60.81,5702.22,1
1,12,91.53,454.98,0
0,72,47.77,1099.34,2
0,13,90.43,6908.77,1
0,6,80.07,3038.14,2
0,25,47.02,1581.45,2
0,13,117.53,563.8,2
0,7,45.26,8848.83,1
0,31,72.06,6972.55,1
1,5,103.8,372.61,0
0,25,40.15,6977.39,1
1,14,24.92,1152.59,0
0,9,67.89,3615.4,2
0,72,81.02,7265.89,1
0,9,30.78,3146.61,2
0,10,28.94,8345.85,1
0,51,26.35,5714.33,1
0,3,85.06,2757.08,2
0,2,113.27,6130.72,1
0,8,112.31,394.88,2
0,22,100.47,4839.5,2
0,12,56.17,3594.14,2
1,23,76.28,4615.47,0
1,4,119.99,6731.97,0
0,7,102.99,4673.2,2
1,20,26.84,6107.4,0
0,6,18.22,1243.42,2
0,13,57.22,3422.08,2
0,21,20.75,4660.87,2
1,72,95.66,609.37,0
0,2,80.09,10434.24,1
0,15,85.55,9967.53,1
0,12,112.23,3679.11,2
0,43,118.49,6908.01,1
0,57,50.9,5220.41,2
0,59,32.24,6197.59,1
0,11,20.69,1355.58,2
0,9,106.84,5977.74,1
0,14,47.49,2804.94,2
0,10,21.44,6729.14,1
0,31,78.9,8447.7,1
0,6,58.9,9924.0,1
1,26,106.82,388.86,0
0,65,28.4,5769.99,1
0,8,78.72,4501.38,2
0,28,98.55,2488.64,2
1,3,106.33,2918.56,0
1,3,25.3,9061.42,0
0,3,97.84,8118.07,1
0,3,99.15,9937.36,1
0,6,44.71,8638.19,1
0,20,48.71,644.1,2
0,36,111.9,1245.25,2
0,3,82.02,7477.72,1
0,51,21.11,7251.47,1
0,46,101.45,9817.14,1
0,32,117.02,5804.75,1
0,13,59.89,6343.83,1
0,0,94.72,5756.33,1
0,33,91.81,7479.09,1
0,52,58.98,4359.26,2
0,10,64.25,6757.89,1
0,31,81.33,5408.78,2
0,1,35.76,10406.4,1
0,30,69.68,4624.26,2
0,1,52.25,1425.33,2
0,22,26.59,9050.82,1
0,22,38.45,5555.14,1
0,8,69.16,1783.93,2
0,2,110.58,10206.32,1
0,72,105.79,1359.72,2
0,19,111.6,770.46,2
0,21,42.94,2957.61,2
0,23,102.33,7210.62,1
1,55,53.03,1249.03,0
0,1,116.15,10643.92,1
0,55,44.58,5895.0,1
0,6,51.84,6319.36,1
0,2,18.94,10455.17,1
0,26,112.09,5155.35,2
0,72,80.61,7663.18,1
1,1,49.84,415.91,0
0,13,32.69,425.07,2
0,18,83.86,8178.15,1
1,7,27.79,10313.2,0
0,72,32.81,7961.28,1
0,25,69.62,1716.72,2
0,46,31.48,9106.16,1
0,13,27.26,6518.01,1
0,10,88.77,738.09,2
0,20,65.04,4263.81,2
0,14,23.07,8523.61,1
0,31,22.9,2285.66,2
1,7,115.97,9059.29,0
0,14,23.53,6328.67,1
0,56,63.33,4968.14,2
0,35,57.71,45.7,2
0,4,69.3,2870.11,2
1,54,107.8,9010.78,0
0,22,86.95,1193.03,2
0,28,97.39,5607.86,1
0,8,61.72,360.67,2
1,14,75.63,2869.48,0
0,41,24.96,1833.65,2
0,10,25.36,4597.85,2
0,4,106.7,6558.38,1
1,11,69.72,4837.89,0
0,1,29.11,9032.54,1
0,31,25.64,1885.08,2
0,3,111.79,6821.34,1
0,8,35.4,9452.08,1
0,53,62.03,6612.5,1
1,19,97.83,4959.18,0
1,9,106.45,8108.76,0
1,19,106.16,1031.02,0
0,6,108.11,10621.03,1
0,0,33.33,3736.02,2
1,23,61.69,2221.08,0
0,31,85.32,10550.28,1
0,52,109.92,75.9,2
0,36,61.69,8669.59,1
1,65,81.36,4624.46,0
0,72,115.9,8923.55,1
1,34,116.35,9453.12,0
0,50,85.98,3478.86,2
0,28,69.32,9784.5,1
0,4,76.39,10889.62,1
0,5,109.92,10439.76,1
0,2,88.71,5822.1,1
1,71,42.6,2217.32,0
0,27,37.87,8887.52,1
0,39,35.05,10358.83,1
0,10,78.87,10577.81,1
0,15,82.84,9597.9,1
0,1,26.1,2378.33,2
0,54,94.17,7108.88,1
1,47,74.25,10150.4,0
0,38,48.51,5369.65,2
0,1,115.56,8985.22,1
0,4,68.43,1168.23,2
0,10,66.7,8493.74,1
1,7,63.09,731.42,0
0,45,75.09,6078.67,1
1,5,22.88,4722.67,0
0,18,22.8,2033.72,2
0,21,65.14,4818.88,2
1,13,96.06,7922.68,0
0,6,70.98,8381.06,1
0,72,112.04,10141.11,1
0,13,82.97,7677.63,1
0,32,18.87,10959.66,1
0,5,63.64,3162.78,2
0,43,74.3,1718.01,2
0,6,19.68,1089.11,2
0,28,28.88,6438.8,1
1,17,119.86,3823.23,0
0,3,86.91,2251.96,2
0,0,86.92,2357.84,2
1,66,76.11,3829.53,0
0,3,109.4,7554.31,1
0,30,47.43,6624.16,1
0,26,105.02,8722.6,1
0,10,27.86,3511.95,2
0,5,117.44,7862.22,1
0,4,101.39,9571.71,1
0,22,18.24,9225.44,1
0,19,24.08,7256.11,1
0,52,26.65,9347.3,1
0,25,87.74,989.3,2
0,42,87.81,5259.44,2
1,0,26.29,3101.87,0
0,27,63.73,5390.46,2
0,6,42.24,1410.27,2
0,7,58.7,1234.78,2
1,31,42.41,1229.03,0
1,39,60.43,1027.67,0
0,11,83.51,5373.71,2
0,39,33.69,1331.67,2
0,14,40.27,9235.49,1
0,48,54.44,3169.42,2
0,0,117.94,10539.34,1
0,2,82.9,6248.13,1
0,37,111.38,6974.06,1
0,24,105.33,6856.65,1
0,20,75.0,3679.76,2
0,23,46.15,9568.79,1
1,66,44.26,10918.45,0
0,26,76.04,1794.99,2
0,26,74.82,5423.31,2
0,35,75.08,5546.38,1
0,50,55.42,8610.8,1
0,7,90.18,4746.29,2
0,23,59.63,7457.1,1
0,21,53.83,3958.11,2
1,3,69.55,700.38,0
0,18,109.27,5067.66,2
1,1,90.03,8306.56,0
0,5,101.03,7129.11,1
1,61,72.51,5798.51,0
0,3,73.48,10050.33,1
0,21,105.74,5310.15,2
0,9,32.9,4000.13,2
0,20,116.09,4370.57,2
0,6,71.07,7966.52,1
0,14,51.23,3631.95,2
0,50,50.1,7049.45,1
0,11,22.29,4255.95,2
0,10,47.42,6341.56,1
1,14,61.64,2541.75,0
0,2,89.46,2202.49,2
0,12,46.46,5953.51,1
0,0,85.08,2964.39,2
0,17,79.27,1097.4,2
0,47,63.56,2919.4,2
0,20,18.99,4357.76,2
0,23,78.04,3520.41,2
0,0,29.24,6695.42,1
1,49,19.32,3945.95,0
0,12,28.16,2124.47,2
0,72,37.62,10014.94,1
0,3,67.53,6370.67,1
0,72,94.84,2526.62,2
0,25,114.28,3660.25,2
0,1,47.09,6275.9,1
1,72,75.05,1437.27,0
0,0,119.54,4238.66,2
0,32,77.92,2066.04,2
0,55,78.15,4022.51,2
0,4,34.61,4804.32,2
0,10,49.96,6058.01,1
0,20,37.41,269.26,2
0,28,112.47,7628.28,1
0,51,65.34,10032.1,1
0,35,54.49,3336.08,2
0,11,92.79,1160.07,2
0,43,53.39,9924.43,1
0,72,106.54,4704.44,2
1,6,86.92,7573.05,0
0,1,22.48,6759.85,1
0,13,75.11,9409.97,1
0,53,101.89,5371.89,2
0,4,113.97,7728.68,1
0,54,48.88,535.02,2
0,72,47.76,128.61,2
0,1,73.65,8560.9,1
1,17,19.69,8470.57,0
1,9,48.1,1695.42,0
0,12,96.18,6797.98,1
0,15,106.04,3693.18,2
0,33,58.07,2175.3,2
0,22,111.46,10321.18,1
0,72,46.86,10274.96,1
0,10,21.95,7433.16,1
0,19,34.87,10938.99,1
0,41,106.42,1962.77,2
0,11,116.75,9113.58,1
0,15,79.94,6180.25,1
0,28,92.44,2013.73,2
0,49,103.13,6877.45,1
0,13,37.46,10913.18,1
0,18,74.08,2460.27,2
0,72,113.69,5158.65,2
0,1,54.3,1099.14,2
0,14,119.04,2910.71,2
0,25,89.97,3271.76,2
0,0,86.55,6317.06,1
0,22,21.0,752.68,2
0,1,19.05,9727.9,1
0,48,34.13,10560.51,1
0,41,113.17,7488.67,1
0,0,98.82,7377.58,1
1,1,70.67,3316.38,0
0,35,68.13,9823.93,1
0,11,31.06,9028.92,1
0,21,57.45,1319.11,2
0,7,33.29,7887.5,1
0,4,45.79,1399.75,2
0,8,18.65,2618.58,2
0,7,56.97,9032.06,1
0,14,86.4,5250.61,2
0,34,88.1,4998.54,2
0,20,60.48,2807.81,2
1,23,92.4,6803.69,0
0,15,61.28,1571.71,2
0,9,110.08,8772.46,1
0,3,50.27,5875.96,1
0,10,79.46,9298.25,1
1,27,28.42,5448.48,0
1,33,69.01,3240.96,0
0,15,56.61,151.49,2
0,25,44.22,4540.04,2
0,5,50.35,10409.41,1
0,49,50.48,9202.08,1
0,50,67.38,10982.92,1
1,9,104.02,1739.74,0
1,19,67.69,7021.5,0
1,23,39.25,1487.52,0
0,15,25.05,9958.12,1
0,60,53.66,3840.24,2
0,33,34.04,9831.57,1
0,27,103.25,2250.0,2
0,18,119.49,1768.89,2
0,2,104.55,1984.49,2
0,2,57.24,8582.17,1
0,8,26.27,9500.84,1
1,5,90.36,463.17,0
1,72,86.15,1651.3,0
1,13,24.86,56.0,0
0,52,98.46,684.83,2
0,42,102.1,1006.61,2
0,41,91.21,3255.74,2
0,6,92.22,2358.27,2
1,14,88.36,7289.59,0
1,9,62.49,10972.82,0
0,72,80.86,7276.7,1
0,52,80.91,26.58,2
0,7,72.85,1446.56,2
0,9,79.6,1221.63,2
1,18,58.74,4605.16,0
0,8,87.19,3073.91,2
0,43,41.15,10605.5,1
0,42,105.04,1880.74,2
0,32,104.8,7330.07,1
0,29,68.78,1812.34,2
1,19,68.65,5975.43,0
0,10,58.7,293.41,2
0,45,22.67,550.84,2
0,48,32.61,367.78,2
0,1,90.88,1735.74,2
0,12,32.56,64.78,2
0,0,60.03,5425.81,1
0,45,54.13,4278.6,2
0,4,40.39,705.23,2
0,28,71.94,878.23,2
0,11,55.03,8524.96,1
0,42,95.47,289.89,2
0,17,83.18,10122.06,1
0,9,67.01,4091.75,2
0,9,76.7,1597.36,2
0,9,61.98,9472.51,1
0,38,97.91,3911.8,2
1,31,115.96,6290.32,0
0,9,96.22,5437.85,1
0,16,105.89,6585.32,1
1,1,97.93,1982.46,0
0,43,59.58,4369.35,2
0,7,105.12,3263.25,2
0,55,21.87,8546.1,1
0,22,108.33,8617.78,1
0,20,65.94,10936.71,1
0,4,51.66,10982.18,1
0,1,71.57,1082.63,2
1,20,88.17,5116.28,0
0,15,80.76,8235.66,1
0,3,81.05,7387.64,1
0,45,28.2,5347.41,2
0,13,92.36,1111.23,2
0,7,90.59,5167.04,2
0,38,29.81,10520.31,1
0,61,22.45,4829.93,2
0,9,118.25,332.38,2
1,37,94.12,4424.16,0
0,26,79.79,5157.42,2
0,72,50.26,8135.91,1
0,5,46.12,2523.71,2
0,72,31.81,6406.69,1
0,9,80.07,1924.49,2
0,13,76.75,6783.73,1
0,11,113.42,5751.23,1
0,7,82.04,9456.94,1
0,29,64.05,5095.68,2
0,22,109.52,3155.09,2
0,9,80.63,5850.64,1
0,3,90.85,6163.04,1
0,9,81.92,1032.69,2
0,12,35.28,6281.54,1
0,11,30.63,7642.51,1
0,11,81.71,9732.21,1
0,1,111.23,2365.06,2
0,15,116.29,5030.11,2
0,45,119.53,661.13,2
0,4,104.09,1822.1,2
0,3,55.12,10178.99,1
1,15,80.58,10323.99,0
1,11,80.12,473.73,0
0,20,72.83,5887.06,1
0,72,93.69,1530.06,2
0,35,35.34,7755.94,1
0,29,37.25,6864.0,1
0,13,114.36,5691.84,1
0,8,103.67,5726.51,1
1,19,101.49,6783.38,0
1,54,67.28,4854.97,0
0,52,75.91,8056.38,1
0,14,81.74,7840.28,1
0,7,47.99,3729.3,2
0,6,48.06,7929.42,1
0,0,36.35,3785.23,2
0,46,75.14,6478.13,1
0,7,34.68,2342.65,2
0,11,38.52,3486.59,2
0,41,110.06,2418.09,2
1,3,71.65,10879.15,0
0,15,81.15,6735.12,1
0,3,31.7,7425.12,1
0,14,39.02,7021.22,1
0,1,28.02,333.63,2
0,18,45.69,7909.11,1
0,39,107.92,8573.23,1
1,28,108.64,3759.62,0
0,17,86.71,6460.42,1
0,44,107.32,322.98,2
0,6,37.48,2351.9,2
1,44,33.1,2129.89,0
0,8,96.08,2833.58,2
0,11,118.94,4213.54,2
0,3,91.2,2417.81,2
0,2,21.78,2530.65,2
0,67,36.76,10519.84,1
0,5,43.25,2799.64,2
0,10,61.12,6244.15,1
0,18,40.54,7071.56,1
0,10,24.18,3427.98,2
0,51,44.35,771.46,2
0,57,53.8,5220.41,2
0,9,46.93,10880.64,1
0,2,20.84,3154.57,2
0,5,112.62,68.92,2
1,16,73.22,8768.68,0
1,8,104.55,2780.57,0
0,15,19.57,9359.36,1
0,35,99.3,2825.18,2
0,13,89.85,9589.21,1
1,5,117.66,10054.89,0
0,11,29.7,6396.59,1
0,33,83.55,9175.97,1
0,13,20.16,9539.22,1
1,7,54.41,3857.9,0
0,13,82.85,7250.22,1
0,15,113.07,6658.58,1
0,8,26.46,4725.05,2
0,72,67.9,8329.41,1
0,36,42.32,5198.6,2
0,29,40.06,2954.31,2
0,48,88.21,3065.25,2
1,27,20.78,26.49,0
0,39,82.44,847.55,2
0,13,34.56,1570.62,2
0,17,19.5,7802.65,1
0,1,73.46,1303.97,2
0,8,29.46,2432.58,2
0,11,75.27,5244.41,2
0,24,46.61,3700.07,2
1,15,46.44,8603.68,0
1,23,100.15,1134.04,0
1,31,90.6,10799.56,0
0,1,102.43,9079.83,1
0,7,61.35,5485.7,1
0,4,29.46,1413.04,2
0,5,95.88,1078.16,2
0,17,106.45,1764.58,2
0,33,77.97,1995.16,2
0,7,40.48,8302.33,1
0,43,96.21,10697.43,1
0,55,22.51,8317.93,1
0,10,53.07,8455.2,1
0,28,57.86,10416.26,1
0,3,51.82,1096.15,2
0,34,114.37,1110.34,2
0,4,102.89,9857.17,1
1,29,72.1,6073.89,0
0,13,113.38,2744.27,2
1,65,33.92,2216.72,0
0,15,27.83,6684.58,1
0,0,57.24,7011.64,1
0,16,119.07,8350.36,1
0,39,110.18,7114.78,1
0,26,40.63,7934.33,1
0,72,112.86,7860.2,1
0,46,82.37,586.26,2
0,18,49.53,7830.82,1
0,5,101.36,1771.16,2
0,0,105.38,5518.08,1
0,72,18.05,2788.14,2
0,69,31.74,7492.83,1
0,8,94.44,3330.09,2
0,25,80.44,10038.68,1
0,32,44.66,545.75,2
0,21,46.01,5205.28,2
1,46,29.33,4713.77,0
0,2,61.59,2120.42,2
0,56,24.26,788.08,2
0,12,87.74,2498.17,2
0,16,43.03,1443.34,2
0,14,107.88,2062.62,2
0,18,27.68,9450.02,1
0,22,88.59,7975.94,1
0,30,106.8,1576.66,2
0,18,89.81,9917.83,1
0,28,112.47,9761.97,1
0,10,51.51,2785.57,2
0,68,31.79,545.85,2
1,1,53.66,7633.85,0
0,19,78.81,6418.45,1
0,2,114.47,4138.87,2
0,14,48.14,547.53,2
1,7,87.91,1447.53,0
0,69,28.26,6620.83,1
0,0,45.35,7393.21,1
0,12,34.3,2286.49,2
0,38,66.82,4934.78,2
0,5,113.55,9625.72,1
0,42,111.34,2658.53,2
1,49,61.57,9632.41,0
0,30,105.48,3187.94,2
0,5,62.01,9444.49,1
0,7,59.72,6365.7,1
0,4,108.22,8294.12,1
1,5,21.12,3758.24,0
0,0,107.83,1547.1,2
0,48,103.14,1653.02,2
0,18,38.49,1827.64,2
0,9,59.45,2229.61,2
0,8,104.84,9710.85,1
1,19,74.92,5394.83,0
1,9,92.3,2443.61,0
0,49,33.93,6911.36,1
0,5,66.34,936.83,2
0,53,70.13,2038.88,2
1,27,27.68,6099.39,0
0,72,51.14,5341.03,2
0,0,92.87,2462.77,2
0,1,35.34,537.34,2
0,17,81.38,6628.56,1
1,60,25.64,9743.39,0
0,32,25.89,8461.54,1
0,24,88.86,2230.25,2
0,0,119.25,7677.98,1
0,10,55.09,2561.53,2
0,10,80.8,8416.29,1
0,19,81.16,8315.91,1
0,7,35.92,2446.72,2
0,7,113.93,237.04,2
0,24,71.83,5760.82,1
0,72,57.86,6949.74,1
0,26,31.75,3023.48,2
0,27,75.36,4611.65,2
0,72,110.06,5058.15,2
0,4,70.05,8017.22,1
0,0,30.58,2159.48,2
0,34,46.31,1032.88,2
