ts_start,duration_ms,user_id_hash,user_session_hash,language,tier,next_tier,app_section,app_event,choice_action,availability_result,loyalty_balance,purchase_eligibility,api_endpoint,offer_name,offer_value,partner_link,payment_source,action_result,amount_TND,amount_GO,status_result,status_code,technical_flag,internal_error_code,transaction_note,engagement_action,features,banners,client_agent,smartphone_type,source_file,product_name,offer_category,feature_scaled_0,feature_scaled_1,feature_scaled_2,engagement_score
2026-02-23 10:13:31.890,818,e43ad07bc10c1cf4df727dc6833a7bd1,te8tvq05pxt6ridl,fr,Bronze,Silver,cvm,cvmBundles,More Info,partial,1831,not_eligible,/cvm/cvmBundles,CnC_6GO,6 GO,,,success,48.31,6 GO,OK,200,0,,,,cashback;multi_sim;esim,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.4398050041555517,1.5869628460654701,-0.6004562591894422,626.437
2026-02-23 14:22:49.730,13,1506ef9f2991be3dfc4a98f982d42cd7,xg2myr06nkwfg3mw,ar,Gold,Platinum,payment,rechargeOnConfirmPage,Back,,1115,not_eligible,/payment/rechargeOnConfirmPage,SPIN_WHEEL,Spin Wheel,,MainAccount,SUCCESS,,Spin Wheel,OK,200,0,,manual_review,,,,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.47331564547197935,,-0.6004562591894422,557.5
2026-02-23 14:55:29.357,20,11ee66de21f30ad2564032eb6371e20a,yvzwd3kpug99w59s,fr,Silver,Gold,bundles,getBundles,Confirm,,1994,not_eligible,/bundles/getBundles,,,,,success,,,OK,200,1,,retry_attempt,,cashback;priority_support,Winter_Promo,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,0.6476802358445007,,1.6650014220014935,997.5
2026-02-23 15:20:40.573,216,7cc7f7c1ca5cfa2e24377feee66aec18,5sywp0rxxf36wa7s,fr,Silver,Gold,gamification,mfawlaGameStatus,Retry,,907,pending,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,0,,discount_applied,,multi_sim;cashback,Ooredoo_Anniversary,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.7385797448051169,,-0.6004562591894422,453.5
2026-02-23 13:45:33.273,40,fd46be49a6ceeff3630f0387062aca14,zr6qceouuylajahc,fr,Gold,Platinum,bundles,cvmBundles,Share,,1777,pending,/bundles/cvmBundles,,,,,success,,,OK,200,1,,escalated,,family_plan;data_sharing;loyalty_points,,axios/1.4.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.3709383629825256,,1.6650014220014935,889.0
2026-02-23 11:15:14.752,48,4ca02de3ce25a7806091867f551fcf39,oyg9zqyahulwjtiq,ar,Bronze,Silver,gamification,mfawlawebview,Buy Now,partial,1636,eligible,/gamification/mfawlawebview,,,https://tn-oo-boxofjoy.timwe.com,,success,,,OK,200,0,,vip_fast_track,Daily Login,auto_renewal,GameZone_Launch,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,0.19111991103073528,,-0.6004562591894422,818.0
2026-02-23 14:41:56.646,83,13787b099fa0c3766b136be5d7284b0a,ruyf38diuovw1n6k,ar,Silver,Gold,gamification,getAvailableGames,Share,,486,pending,/gamification/getAvailableGames,,,,,success,,,OK,200,0,,,Complete Survey,multi_sim,,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-1.275484484320746,,-0.6004562591894422,243.0
2026-02-23 14:55:14.935,283,3bace4cf3c0e9451b92f4a15c7ce00f8,y5ibpt11f9i6uu13,fr,Gold,Platinum,info,details,Skip,partial,1941,eligible,/info/details,,,,,success,,,OK,200,0,,first_try,,,Summer_Data,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.5800889028413455,,-0.6004562591894422,970.5
2026-02-23 12:45:37.467,76,55bfb3d7cb3d3d95a70f8d0477e135c9,8j0nmeoq4yrp5ge0,en,Gold,Platinum,cart,options,View Details,,288,not_eligible,/cart/options,,,,voucher,success,,,OK,200,0,,flagged_fraud,,early_access;cashback,GameZone_Launch,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-1.5279955019551752,,-0.6004562591894422,144.0
2026-02-23 16:02:58.637,55,08826229ca52b122529e7129c532b33d,3r30me8f840982n2,fr,Silver,Gold,helpcenter,getussdcodes,Share,available,720,not_eligible,/helpcenter/getussdcodes,,,,,success,,,OK,200,0,,promo_applied,,early_access,Winter_Promo,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.9770623725709664,,-0.6004562591894422,360.0
2026-02-23 11:19:04.028,33,650ad326247351c6f2243a69645223a7,uj2xorvork1djrwe,fr,Bronze,Silver,cvm,getOffers,More Info,,861,eligible,/cvm/getOffers,,,,,success,,,OK,200,0,,,,,,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-0.7972439206191761,,-0.6004562591894422,430.5
2026-02-23 13:57:50.832,62,6a043b2582c250380b541e13788e1f75,8ra484nl65ujg1so,ar,Bronze,Silver,cart,onBundlePaymentInitiate,Cancel,pending,511,not_eligible,/cart/onBundlePaymentInitiate,,,,MainAccount,success,,,OK,200,1,,,,auto_renewal;data_sharing,Back_to_School,Retrofit/2.9.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-1.2436017800739747,,1.6650014220014935,256.0
2026-02-23 12:36:44.993,567,c4f34ceb63d1926d82584f5828c7487c,jwtektsg7fxzv4u3,fr,Bronze,Silver,info,getProfileDetails,Retry,available,884,eligible,/info/getProfileDetails,,,,,success,,,OK,200,0,,auto_approved,,,Ooredoo_Anniversary,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.7679118327121465,,-0.6004562591894422,442.0
2026-02-23 13:52:19.895,335,b46917998bc0c79ff0e21caa4b661c28,1mwnpr424tkb9oi0,fr,Gold,Platinum,cvm,getUpsellOffer,,pending,1349,not_eligible,/cvm/getUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,retry_attempt,,,Summer_Data,OkHttp-library-4.9.1,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.17489353372219965,,-0.6004562591894422,674.5
2026-02-23 16:10:12.889,9,2e1d05df7baa7fa665a7dd81d432e2a5,r30ojhe4h3gm1bwy,fr,Gold,Platinum,info,getSubscriberInfo,Retry,,1770,pending,/info/getSubscriberInfo,,,,,success,,,OK,200,1,,promo_applied,,roaming;family_plan,Ooredoo_Anniversary,OkHttp-library-4.9.1,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,0.3620112057934296,,1.6650014220014935,885.5
2026-02-23 14:10:25.990,21,eb38f34820d01af1dd1089f2fac2941d,dji9kqdgbk2l0d1b,en,Silver,Gold,cvm,getUpsellOffer,Confirm,partial,2014,pending,/cvm/getUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,20.641,Unlimited FB,OK,200,0,,vip_fast_track,,auto_renewal;roaming;early_access,GameZone_Launch,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,0.6731863992419178,-0.34010921524608023,-0.6004562591894422,678.214
2026-02-23 14:31:28.284,224,c8fe50a3334b7228c30d695c791ced5d,1noqu9y3z2t4h20r,fr,Silver,Gold,cart,onBundlePaymentInitiate,,,2064,not_eligible,/cart/onBundlePaymentInitiate,SPIN_WHEEL,Spin Wheel,,credit_card,success,,Spin Wheel,OK,200,0,,,,esim;family_plan;priority_support,,axios/1.4.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.7369518077354605,,-0.6004562591894422,1032.0
2026-02-23 10:14:54.393,137,a23718d96e644a794b16dea1782c4da4,9sm7vnawjgqu6h3k,fr,Gold,Platinum,payment,options,View Details,,1243,eligible,/payment/options,SCRATCHY,Scratch & Win,,true,success,,Scratch & Win,OK,200,0,,flagged_fraud,,,Summer_Data,Retrofit/2.9.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-0.3100761997285101,,-0.6004562591894422,621.5
2026-02-23 12:52:20.391,267,0ce080ccc71c6cf6a8052e8925b81b7c,rq1rdxck36h0w064,ar,Gold,Platinum,payment,onBundlePaymentInitiate,Share,,2432,not_eligible,/payment/onBundlePaymentInitiate,SCRATCHY,Scratch & Win,,,SUCCESS,,Scratch & Win,OK,200,0,,discount_applied,,loyalty_points;priority_support;early_access,Referral_Bonus,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,1.2062652142479346,,-0.6004562591894422,1216.0
2026-02-23 15:57:14.784,32,4813a10d8e99865cfd47ea4aec7e7883,bl9ot7txkdotrbad,ar,Silver,Gold,info,getSubscriberInfo,Skip,,601,eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,0,,manual_review,,,,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-1.128824044785598,,-0.6004562591894422,300.5
2026-02-23 17:22:16.772,86,6b80a5735833b6c1e58bdff16bbc9c0d,dlx1q8f6jng7l4lr,fr,Bronze,Silver,cvm,getArpuUpsellOffer,Skip,partial,2294,eligible,/cvm/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,failure,33.997,Unlimited FB,Not Found,404,0,ERR_INVALID_MSISDN,first_try,,early_access;esim,Referral_Bonus,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,1.0302726868057568,0.5901005664907756,-0.6004562591894422,775.999
2026-02-23 16:25:48.900,166,f5c5b0b86f7cd5383fda00480a87473d,790pdw5py6b2knft,ar,Gold,Platinum,bundles,getArpuUpsellOffer,Retry,available,1567,not_eligible,/bundles/getArpuUpsellOffer,Flexi_8GO,8 GO,,,success,28.124,8 GO,OK,ERR,0,,retry_attempt,,priority_support,Spring_Sale,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.10312364730964639,0.18106177881927554,-0.6004562591894422,531.708
2026-02-23 13:59:20.578,-1,a040ad2b451082663f6a04c1bcb2387e,ifznbqh7m35ixokc,ar,Bronze,Silver,bundles,getAllPromos,Buy Now,,2127,pending,/bundles/getAllPromos,,,,,success,,,OK,200,0,,first_try,,multi_sim;loyalty_points;cashback,,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.8172962224373242,,-0.6004562591894422,1063.5
2026-02-23 16:26:49.647,34,66ba6d42d4fb9d94e80908fa076d2125,chzjq8cxx6mdk5n9,ar,Gold,Platinum,cvm,getOffers,Skip,,955,not_eligible,/cvm/getOffers,Flexi_220Mo_B2C_CnC,220 Mo,,,success,8.279,220 Mo,OK,200,0,,manual_review,,esim,,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,-0.6773649526513159,-1.2010895478180337,-0.6004562591894422,321.093
2026-02-23 10:56:43.578,273,8ee66ee48a4de5149d520b119ecec8d7,xevo7q5egvlkdnon,ar,Silver,Gold,info,getSubscriberInfoAll,Subscribe,pending,2765,pending,/info/getSubscriberInfoAll,,,,,success,,,OK,200,1,,manual_review,,auto_renewal;loyalty_points;priority_support,Summer_Data,axios/1.4.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.6309428348149286,,1.6650014220014935,1383.0
2026-02-23 16:31:35.374,15,ad40349fb77318b62dc1ba53ba36c2b6,lkc86y5o44iusexu,ar,Silver,Gold,bundles,getBundles,,,1531,not_eligible,/bundles/getBundles,Promo_Ramadan_10GO,10 GO Ramadan,,,success,13.813,10 GO Ramadan,OK,200,0,,,,early_access,,Volley/1.2.1,Vivo Y35,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,0.05721255319429566,-0.8156612060890908,-0.6004562591894422,514.938
2026-02-23 10:13:19.976,33,49123409332ad2b0fb2b4112a8d851ad,cxlvpymb5m9j98cw,fr,Gold,Platinum,bundles,cvmBundles,Subscribe,partial,2183,not_eligible,/bundles/cvmBundles,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,,,esim;auto_renewal;roaming,,axios/1.4.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.8887134799500921,,-0.6004562591894422,1091.5
2026-02-23 10:27:53.801,569,cd2c3415215d0e38bbbe9480ae65e258,4xszjnvc7hr6c2cu,en,Silver,Gold,info,getSubscriberInfoAll,,partial,2535,not_eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,manual_review,,early_access;priority_support;loyalty_points,Ramadan_2026,Retrofit/2.9.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,1.3376219557446325,,-0.6004562591894422,1267.5
2026-02-23 12:29:05.119,309,6fda51be43371e14cd33f7b1bd6f0cb1,q2y9v86wzs3t60rj,fr,Silver,Gold,bundles,cvmBundles,Claim Gift,,1558,not_eligible,/bundles/cvmBundles,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,1,,auto_approved,,early_access,GameZone_Launch,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.09164587378080871,,1.6650014220014935,779.5
2026-02-23 15:49:12.611,74,d8fc35734f74d9ffe6fb585dd07c3c4f,pp3xvkvzrgol0w82,fr,Bronze,Silver,cvm,getUpsellOffer,Cancel,,1986,pending,/cvm/getUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,,,,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.637477770485534,,-0.6004562591894422,993.0
2026-02-23 16:56:16.829,301,49cd7280bbd49c57fbf2f3f35255f9de,pj1epkyrybovakhe,fr,Bronze,Silver,account,getAllLineDetails,Share,,2667,eligible,/account/getAllLineDetails,,,,,success,,,OK,200,1,,auto_approved,,early_access;multi_sim,,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.5059626341675851,,1.6650014220014935,1334.0
2026-02-23 17:05:30.932,45,08826229ca52b122529e7129c532b33d,3r30me8f840982n2,fr,Silver,Gold,bundles,getAllPromos,Confirm,,720,not_eligible,/bundles/getAllPromos,Facebook_Plus_Mobile_Pre,Unlimited FB,,,timeout,47.489,Unlimited FB,Not Found,404,0,ERR_TIMEOUT,promo_applied,,,Winter_Promo,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.9770623725709664,1.5297823855379196,-0.6004562591894422,255.83
2026-02-23 15:53:40.687,157,b5ccce1afc22f2913663a5f028d97872,uqaaj84rx6pryiej,en,Bronze,Silver,cvm,getUpsellOffer,Buy Now,,24,not_eligible,/cvm/getUpsellOffer,Flexi_15GO,15 GO,,,success,17.005,15 GO,Created,201,0,,flagged_fraud,,esim;roaming;auto_renewal,,OkHttp-library-4.9.1,Oppo A78,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,-1.8646768588010805,-0.5933469186299681,-0.6004562591894422,13.668
2026-02-23 15:57:49.083,61,d55c7dc249b599beaa88dcbb942ebbaf,nulqjidknwi5flul,ar,Silver,Gold,bundles,getArpuUpsellOffer,Back,,0,pending,/bundles/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,2.198,Unlimited FB,OK,200,0,,discount_applied,,family_plan,Spring_Sale,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-1.895284254877981,-1.6246149807876218,-0.6004562591894422,0.733
2026-02-23 17:29:40.184,94,d8d44523924b2aaa084894bb3884fe46,w23qvdjnv07oxk8c,ar,Bronze,Silver,bundles,getInternetBundles,Skip,partial,1260,eligible,/bundles/getInternetBundles,,,,,success,,,OK,200,0,,discount_applied,,data_sharing,Referral_Bonus,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.2883959608407056,,-0.6004562591894422,630.0
2026-02-23 13:31:45.975,5,375d5f1469ecddebb71d4eebfbf9210b,mrsezytkw2837c6q,fr,Gold,Platinum,info,getAllLineDetails,Retry,partial,-41,eligible,/info/getAllLineDetails,,,,,success,,,OK,200,0,,,,auto_renewal;roaming,GameZone_Launch,axios/1.4.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-1.947571889842686,,-0.6004562591894422,-20.5
2026-02-23 10:34:33.296,76,c034bd16f8c1dd5f7bab5bc478906268,45nq4fmyzycwtiqj,en,Silver,Gold,payment,options,Subscribe,unavailable,2262,eligible,/payment/options,Promo_Ramadan_10GO,10 GO Ramadan,,credit_card,failure,17.95,10 GO Ramadan,Internal Server Error,500,1,ERR_DUPLICATE_TXN,escalated,,family_plan;priority_support,Ramadan_2026,OkHttp-library-4.9.1,iPhone 13,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,0.9894628253698895,-0.5275301887900963,1.6650014220014935,760.317
2026-02-23 12:50:20.748,63,e363a8ae7624600cf76b4769a12f7413,767j2dg1wjuiiymy,fr,Silver,Gold,markiNharek,rechargeOnConfirmPage,Buy Now,,1923,not_eligible,/markiNharek/rechargeOnConfirmPage,SCRATCHY,Scratch & Win,,unknown,success,,Scratch & Win,OK,200,1,,,Claim Gift,family_plan;data_sharing;loyalty_points,Summer_Data,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.5571333557836702,,1.6650014220014935,962.0
2026-02-23 16:40:34.736,946,ffa4ff9b34a3cb1cd927b7ad235c225b,im6cfnfholqc3o18,fr,Gold,Platinum,bundles,getBundles,Confirm,partial,2359,eligible,/bundles/getBundles,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,,,esim;data_sharing,Spring_Sale,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,1.1131677178473622,,-0.6004562591894422,1179.5
2026-02-23 16:38:37.747,6380,99b51646f97e0602ac63990fa31d16ec,65mufm8zov7ln23y,ar,Gold,Platinum,markiNharek,getDisponibilite,Claim Gift,,2754,not_eligible,/markiNharek/getDisponibilite,CnC_6GO,6 GO,,loyalty,timeout,19.304,6 GO,Internal Server Error,500,1,ERR_TIMEOUT,,Spin Wheel,priority_support;esim;data_sharing,Back_to_School,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,1.6169144449463493,-0.43322769968619523,1.6650014220014935,924.768
2026-02-23 16:59:47.692,118,184952240e231262c3e0d63a048ac6a0,w3bme9fpzue8yfbn,ar,Silver,Gold,info,details,View Details,,3248,pending,/info/details,,,,,success,,,OK,200,1,,promo_applied,,auto_renewal;priority_support;esim,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,2.246916680862551,,1.6650014220014935,1624.5
2026-02-23 11:24:31.599,14,af085274680d40749fc340c4e816bd40,b700ucrgb93wkcs4,fr,Bronze,Silver,bundles,getUpsellOffer,Retry,unavailable,1149,eligible,/bundles/getUpsellOffer,Flexi_15GO,15 GO,,,success,33.988,15 GO,OK,200,0,,vip_fast_track,,early_access;roaming,Ooredoo_Anniversary,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,-0.4299551676963703,0.5894737404923006,-0.6004562591894422,394.329
,126,5da4fef51b48554cd7b771c25f394a54,b4ldimsyj9boq0iq,ar,Bronze,Silver,gamification,mfawlaGameStatus,More Info,pending,122,not_eligible,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,0,,promo_applied,Daily Login,early_access;roaming,GameZone_Launch,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-1.7396966581537368,,-0.6004562591894422,61.0
2026-02-23 10:10:50.097,37,2c76ff4d8baa24087c588279a2467abf,vg9ku8s63e1ocjxz,fr,Bronze,Silver,products,getOffers,Claim Gift,unavailable,1587,eligible,/products/getOffers,,,,,failure,,,Internal Server Error,500,1,ERR_DUPLICATE_TXN,,,,GameZone_Launch,Retrofit/2.9.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.12862981070706345,,1.6650014220014935,794.0
2026-02-23 14:25:14.163,??,01ef8272cf476426e883210104c394bc,2htmqwyuixns2zyb,fr,Silver,Gold,loyalty,getpromos,Subscribe,,1089,eligible,/loyalty/getpromos,,,,,success,,,OK,200,1,,,Complete Survey,roaming;multi_sim;auto_renewal,Back_to_School,axios/1.4.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-0.5064736578886215,,1.6650014220014935,545.0
2026-02-23 17:22:30.038,26,8ee66ee48a4de5149d520b119ecec8d7,xevo7q5egvlkdnon,ar,Silver,Gold,info,getSubscriberInfoAll,Buy Now,,2765,pending,/info/getSubscriberInfoAll,,,,,success,,,OK,200,1,,,,,Referral_Bonus,axios/1.4.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.6309428348149286,,1.6650014220014935,1383.0
2026-02-23 17:45:10.796,67,4134f5abfc5edf70446958b7867debd1,qame4yrid3dnkn35,ar,Silver,Gold,bundles,getUpsellOffer,Subscribe,pending,-3,eligible,/bundles/getUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,1,,first_try,,early_access;multi_sim;cashback,Ramadan_2026,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-1.8991101793875935,,1.6650014220014935,-1.0
2026-02-23 14:32:35.484,137,263ab6e73bb4db1c4790e2d9be10672f,lurtp0lzjjeget1g,fr,Silver,Gold,account,getProfileDetails,Claim Gift,,855,eligible,/account/getProfileDetails,,,,,success,,,OK,200,0,,,,esim;early_access;data_sharing,Ooredoo_Anniversary,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.8048957696384013,,-0.6004562591894422,427.5
2026-02-23 15:35:19.337,43,6a043b2582c250380b541e13788e1f75,8ra484nl65ujg1so,ar,Bronze,Silver,gamification,getAvailableGames,Back,partial,511,not_eligible,/gamification/getAvailableGames,,,https://ooredoo.partnerx.tn,,success,,,OK,200,0,,,Spin Wheel,esim,Back_to_School,Retrofit/2.9.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-1.2436017800739747,,-0.6004562591894422,255.5
2026-02-23 10:53:07.170,53,08b7b2b47ae1ffe6b14b73b45677ef86,lw2qitngvn1kicjn,ar,Bronze,Silver,gamification,getAvailableGames,Skip,pending,794,eligible,/gamification/getAvailableGames,,,https://games.ooredoo.tn,,success,,,Created,201,0,,vip_fast_track,Watch Ad,family_plan;data_sharing;priority_support,Referral_Bonus,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,-0.8826895680005232,,-0.6004562591894422,397.0
2026-02-23 10:22:50.284,42,3f61a4be6e22c8ce135464853e511855,4fejgxaa2ilgb0s0,fr,Gold,Platinum,account,getProfileDetails,Subscribe,unavailable,2875,eligible,/account/getProfileDetails,,,,,success,,,OK,200,0,,promo_applied,,cashback;early_access;family_plan,Back_to_School,OkHttp-library-4.9.1,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.7712267335007226,,-0.6004562591894422,1437.5
2026-02-23 15:53:08.088,584,a952022fe3bda2785c8401fe12fbb5dd,nguczh9ier7u8h0i,fr,Bronze,Silver,info,getSubscriberInfoAll,Skip,,1990,eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,1,,,,data_sharing;auto_renewal;early_access,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.6425790031650174,,1.6650014220014935,995.5
2026-02-23 16:00:59.247,168,5bf39f1b151467671dbd0eb4437b37ce,246hid25owf75935,fr,Gold,Platinum,info,details,Check In,,488,not_eligible,/info/details,,,,,success,,,OK,200,0,,promo_applied,,,GameZone_Launch,Retrofit/2.9.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-1.2729338679810045,,-0.6004562591894422,244.0
2026-02-23 13:20:27.003,26,c034bd16f8c1dd5f7bab5bc478906268,45nq4fmyzycwtiqj,en,Silver,Gold,markiNharek,rechargeOnConfirmPage,,available,2262,eligible,/markiNharek/rechargeOnConfirmPage,SCRATCHY,Scratch & Win,,true,success,,Scratch & Win,OK,200,1,,first_try,,roaming;priority_support;early_access,GameZone_Launch,OkHttp-library-4.9.1,iPhone 13,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.9894628253698895,,1.6650014220014935,1131.5
2026-02-23 14:11:36.696,5,6b80a5735833b6c1e58bdff16bbc9c0d,dlx1q8f6jng7l4lr,fr,Bronze,Silver,helpcenter,getussdcodes,Back,partial,2294,eligible,/helpcenter/getussdcodes,,,,,success,,,OK,200,0,,manual_review,,loyalty_points,Spring_Sale,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.0302726868057568,,-0.6004562591894422,1147.0
2026-02-23 15:06:42.463,106,35c2f549130c7b1c88d6e3843129fb6c,dp5gjlqm5k8p4q0b,en,Bronze,Silver,loyalty,getussdcodes,,,909,not_eligible,/loyalty/getussdcodes,,,,,success,,,OK,200,1,,discount_applied,Check In,,,Retrofit/2.9.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-0.7360291284653752,,1.6650014220014935,455.0
2026-02-23 13:10:59.479,14,fa3c35c82f7f411dec523325894fd528,glye088o98bv78hu,en,Bronze,Silver,bundles,getArpuUpsellOffer,Cancel,unavailable,1982,pending,/bundles/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,37.119,Unlimited FB,Created,201,0,,discount_applied,,,,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,0.6323765378060505,0.8075395406284264,-0.6004562591894422,673.04
2026-02-23 14:17:59.165,280,e29793536daae90e38ded321550df070,y181acjbc2swsozc,ar,Silver,Gold,info,getProfileDetails,Retry,unavailable,704,eligible,/info/getProfileDetails,,,,,timeout,,,Internal Server Error,500,1,ERR_MAX_RETRY,retry_attempt,,loyalty_points;family_plan;early_access,Summer_Data,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.9974673032889001,,1.6650014220014935,352.5
2026-02-23 11:49:21.928,30,cba22c01a7ae392f9c50830c86f4e84b,mbukdqp1hkf286ut,fr,Silver,Gold,gamification,mfawlaGameStatus,Check In,pending,2208,pending,/gamification/mfawlaGameStatus,,,,,success,,,OK,200,1,,auto_approved,Check In,,Referral_Bonus,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.9205961841968634,,1.6650014220014935,1104.5
2026-02-23 14:59:16.582,591,37dbd2a0460affed84ea9e6510a21af3,qqfgv0ec14m2ja04,ar,Silver,Gold,cvm,getUpsellOffer,Share,,784,not_eligible,/cvm/getUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,vip_fast_track,,cashback;multi_sim;esim,Back_to_School,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-0.8954426496992318,,-0.6004562591894422,392.0
